0	128
1	127
2	126
3	126
4	127
5	126
6	126
7	125
8	124
9	125
10	124
11	124
12	125
13	124
14	124
15	123
16	123
17	123
18	123
19	122
20	122
21	122
22	121
23	121
24	121
25	121
26	120
27	121
28	120
29	120
30	120
31	119
32	118
33	119
34	118
35	118
36	118
37	117
38	117
39	117
40	117
41	117
42	116
43	116
44	115
45	114
46	114
47	114
48	114
49	115
50	114
51	113
52	113
53	112
54	112
55	112
56	112
57	112
58	111
59	111
60	112
61	112
62	111
63	110
64	110
65	110
66	109
67	109
68	108
69	109
70	108
71	108
72	109
73	108
74	108
75	107
76	107
77	106
78	106
79	106
80	105
81	106
82	105
83	105
84	105
85	104
86	105
87	104
88	104
89	104
90	103
91	103
92	103
93	102
94	102
95	103
96	102
97	101
98	101
99	101
100	101
101	101
102	101
103	100
104	100
105	100
106	100
107	100
108	100
109	100
110	98
111	98
112	99
113	99
114	98
115	98
116	98
117	97
118	97
119	98
120	97
121	97
122	97
123	97
124	97
125	97
126	96
127	96
128	95
129	95
130	95
131	95
132	94
133	95
134	95
135	95
136	95
137	95
138	94
139	95
140	95
141	94
142	94
143	95
144	94
145	94
146	94
147	94
148	93
149	93
150	93
151	93
152	94
153	93
154	94
155	93
156	93
157	93
158	92
159	93
160	93
161	93
162	93
163	93
164	93
165	93
166	93
167	93
168	93
169	93
170	93
171	93
172	93
173	93
174	94
175	94
176	95
177	95
178	94
179	95
180	95
181	95
182	95
183	88
184	59
185	68
186	64
187	64
188	65
189	62
190	46
191	37
192	62
193	81
194	75
195	78
196	78
197	76
198	73
199	69
200	123
201	172
202	165
203	186
204	191
205	167
206	122
207	77
208	117
209	115
210	67
211	71
212	69
213	71
214	73
215	72
216	73
217	75
218	76
219	74
220	75
221	74
222	78
223	80
224	79
225	80
226	96
227	133
228	147
229	131
230	132
231	134
232	133
233	162
234	159
235	145
236	155
237	148
238	144
239	133
240	136
241	132
242	135
243	135
244	137
245	139
246	142
247	143
248	142
249	141
250	144
251	147
252	147
253	146
254	153
255	154
256	141
257	154
258	128
259	83
260	103
261	145
262	142
263	127
264	113
265	110
266	118
267	111
268	126
269	122
270	118
271	85
272	65
273	73
274	52
275	56
276	71
277	114
278	86
279	78
280	76
281	64
282	84
283	89
284	78
285	165
286	221
287	208
288	169
289	142
290	154
291	88
292	63
293	69
294	153
295	120
296	97
297	85
298	89
299	70
300	72
301	99
302	69
303	57
304	72
305	71
306	62
307	59
308	62
309	56
310	49
311	42
312	45
313	55
314	69
315	75
316	94
317	65
318	72
319	93
320	91
321	79
322	57
323	51
324	57
325	55
326	72
327	70
328	76
329	85
330	72
331	71
332	83
333	91
334	74
335	92
336	102
337	92
338	126
339	146
340	141
341	159
342	177
343	154
344	144
345	146
346	134
347	126
348	132
349	134
350	115
351	103
352	123
353	188
354	219
355	211
356	206
357	207
358	206
359	207
360	209
361	206
362	205
363	204
364	201
365	200
366	201
367	199
368	197
369	197
370	196
371	195
372	195
373	195
374	195
375	194
376	194
377	196
378	196
379	195
380	195
381	195
382	194
383	194
384	195
385	195
386	199
387	199
388	194
389	194
390	195
391	198
392	197
393	197
394	197
395	197
396	199
397	198
398	197
399	194
400	196
401	200
402	198
403	198
404	199
405	199
406	200
407	205
408	205
409	199
410	198
411	205
412	208
413	206
414	206
415	204
416	205
417	207
418	208
419	206
420	202
421	206
422	205
423	203
424	208
425	210
426	206
427	210
428	211
429	204
430	208
431	210
432	210
433	210
434	211
435	211
436	212
437	211
438	209
439	209
440	210
441	211
442	210
443	209
444	210
445	212
446	212
447	212
448	213
449	214
450	211
451	213
452	216
453	217
454	216
455	213
456	215
457	217
458	216
459	216
460	216
461	216
462	217
463	217
464	216
465	216
466	216
467	216
468	218
469	222
470	221
471	219
472	220
473	221
474	219
475	219
476	220
477	218
478	219
479	219
480	221
481	221
482	221
483	223
484	222
485	221
486	221
487	224
488	222
489	222
490	221
491	221
492	224
493	225
494	225
495	224
496	223
497	225
498	225
499	226
500	223
501	222
502	226
503	225
504	223
505	222
506	222
507	221
508	221
509	223
510	225
511	226
