0	174
1	173
2	173
3	173
4	172
5	173
6	173
7	174
8	174
9	173
10	173
11	173
12	173
13	172
14	172
15	172
16	172
17	171
18	171
19	171
20	171
21	170
22	170
23	170
24	169
25	170
26	170
27	169
28	168
29	169
30	170
31	168
32	169
33	171
34	171
35	170
36	171
37	171
38	171
39	171
40	171
41	171
42	171
43	170
44	170
45	170
46	170
47	171
48	172
49	171
50	170
51	170
52	171
53	170
54	169
55	169
56	169
57	167
58	168
59	168
60	168
61	168
62	167
63	167
64	167
65	168
66	168
67	166
68	166
69	166
70	166
71	164
72	165
73	165
74	166
75	165
76	164
77	163
78	163
79	163
80	163
81	163
82	163
83	163
84	163
85	163
86	162
87	163
88	162
89	162
90	162
91	161
92	160
93	160
94	160
95	159
96	159
97	158
98	157
99	158
100	158
101	158
102	159
103	159
104	159
105	159
106	159
107	159
108	159
109	158
110	157
111	157
112	157
113	158
114	158
115	159
116	159
117	158
118	158
119	158
120	158
121	159
122	161
123	161
124	161
125	162
126	161
127	161
128	163
129	164
130	164
131	165
132	164
133	166
134	166
135	166
136	167
137	166
138	167
139	167
140	168
141	168
142	170
143	170
144	170
145	170
146	171
147	171
148	171
149	171
150	171
151	171
152	171
153	172
154	172
155	172
156	173
157	173
158	172
159	172
160	173
161	171
162	171
163	171
164	171
165	169
166	168
167	168
168	168
169	168
170	169
171	169
172	167
173	169
174	169
175	170
176	170
177	169
178	170
179	170
180	169
181	170
182	171
183	172
184	172
185	173
186	174
187	174
188	175
189	174
190	174
191	176
192	176
193	177
194	175
195	176
196	175
197	174
198	173
199	172
200	170
201	169
202	169
203	168
204	168
205	167
206	167
207	167
208	168
209	170
210	170
211	166
212	163
213	161
214	158
215	158
216	158
217	156
218	156
219	158
220	159
221	159
222	162
223	164
224	164
225	166
226	169
227	169
228	170
229	172
230	172
231	172
232	171
233	172
234	174
235	174
236	174
237	176
238	176
239	177
240	177
241	179
242	178
243	178
244	179
245	178
246	178
247	177
248	178
249	177
250	176
251	175
252	173
253	173
254	174
255	174
256	174
257	174
258	175
259	176
260	177
261	177
262	177
263	178
264	177
265	177
266	178
267	178
268	178
269	177
270	178
271	177
272	178
273	178
274	178
275	181
276	180
277	180
278	180
279	180
280	181
281	181
282	180
283	180
284	179
285	178
286	177
287	177
288	176
289	175
290	173
291	173
292	172
293	170
294	170
295	171
296	171
297	171
298	170
299	170
300	170
301	169
302	170
303	171
304	170
305	171
306	172
307	171
308	172
309	172
310	172
311	170
312	170
313	173
314	172
315	173
316	173
317	175
318	177
319	175
320	176
321	178
322	178
323	179
324	179
325	180
326	180
327	181
328	181
329	183
330	183
331	182
332	180
333	178
334	176
335	173
336	170
337	167
338	161
339	153
340	150
341	152
342	154
343	156
344	157
345	159
346	162
347	165
348	169
349	171
350	171
351	172
352	169
353	168
354	168
355	169
356	169
357	169
358	167
359	165
360	164
361	162
362	162
363	161
364	159
365	161
366	162
367	160
368	156
369	154
370	150
371	147
372	146
373	143
374	140
375	138
376	137
377	135
378	133
379	133
380	131
381	126
382	122
383	119
384	116
385	113
386	112
387	114
388	113
389	113
390	117
391	116
392	119
393	116
394	108
395	104
396	103
397	104
398	105
399	103
400	100
401	101
402	103
403	102
404	100
405	105
406	108
407	107
408	110
409	116
410	119
411	115
412	111
413	110
414	108
415	111
416	119
417	128
418	132
419	135
420	141
421	151
422	151
423	146
424	138
425	127
426	118
427	112
428	106
429	113
430	131
431	144
432	151
433	153
434	154
435	153
436	153
437	155
438	158
439	161
440	162
441	164
442	166
443	168
444	169
445	170
446	171
447	172
448	172
449	175
450	176
451	176
452	177
453	178
454	177
455	176
456	173
457	173
458	171
459	170
460	169
461	170
462	171
463	172
464	173
465	174
466	174
467	174
468	174
469	176
470	177
471	177
472	179
473	180
474	181
475	181
476	182
477	182
478	183
479	184
480	186
481	188
482	188
483	188
484	189
485	188
486	188
487	189
488	189
489	187
490	188
491	188
492	188
493	188
494	187
495	187
496	188
497	188
498	186
499	185
500	184
501	182
502	179
503	177
504	176
505	176
506	175
507	172
508	170
509	170
510	170
511	170
