0	127
1	128
2	128
3	128
4	128
5	129
6	129
7	129
8	130
9	130
10	130
11	130
12	130
13	130
14	131
15	131
16	132
17	132
18	132
19	132
20	133
21	133
22	133
23	133
24	134
25	134
26	134
27	134
28	135
29	135
30	135
31	135
32	136
33	136
34	136
35	137
36	137
37	137
38	138
39	138
40	138
41	138
42	138
43	139
44	139
45	140
46	140
47	140
48	140
49	140
50	141
51	141
52	142
53	142
54	142
55	142
56	142
57	143
58	143
59	143
60	143
61	143
62	144
63	144
64	145
65	145
66	146
67	146
68	146
69	146
70	146
71	146
72	146
73	146
74	147
75	147
76	148
77	148
78	148
79	149
80	149
81	149
82	149
83	149
84	150
85	150
86	150
87	150
88	151
89	151
90	151
91	152
92	152
93	152
94	152
95	152
96	153
97	153
98	153
99	154
100	154
101	154
102	154
103	154
104	155
105	155
106	155
107	155
108	155
109	155
110	156
111	156
112	156
113	156
114	156
115	156
116	157
117	157
118	157
119	157
120	157
121	158
122	158
123	158
124	158
125	158
126	158
127	159
128	159
129	159
130	159
131	159
132	160
133	160
134	160
135	160
136	160
137	160
138	160
139	160
140	160
141	160
142	160
143	160
144	160
145	161
146	161
147	161
148	161
149	161
150	161
151	161
152	161
153	161
154	162
155	162
156	162
157	162
158	162
159	162
160	162
161	162
162	162
163	162
164	162
165	162
166	162
167	162
168	161
169	161
170	162
171	162
172	162
173	161
174	161
175	161
176	160
177	160
178	160
179	160
180	159
181	159
182	161
183	173
184	186
185	189
186	188
187	189
188	189
189	194
190	205
191	206
192	191
193	177
194	175
195	176
196	177
197	178
198	180
199	171
200	143
201	118
202	107
203	97
204	96
205	115
206	143
207	157
208	146
209	146
210	167
211	178
212	179
213	178
214	178
215	178
216	178
217	177
218	177
219	177
220	178
221	178
222	176
223	174
224	172
225	164
226	146
227	123
228	113
229	118
230	121
231	118
232	110
233	102
234	100
235	94
236	88
237	93
238	105
239	115
240	120
241	122
242	121
243	119
244	118
245	115
246	113
247	113
248	113
249	113
250	110
251	107
252	108
253	108
254	104
255	105
256	109
257	114
258	132
259	147
260	135
261	118
262	120
263	131
264	141
265	144
266	144
267	143
268	139
269	135
270	145
271	167
272	185
273	193
274	199
275	196
276	177
277	159
278	160
279	168
280	175
281	181
282	180
283	176
284	156
285	104
286	59
287	56
288	78
289	101
290	122
291	154
292	181
293	165
294	132
295	133
296	155
297	166
298	171
299	177
300	174
301	168
302	177
303	188
304	188
305	188
306	191
307	193
308	195
309	199
310	205
311	210
312	208
313	199
314	187
315	174
316	173
317	182
318	179
319	167
320	164
321	171
322	186
323	197
324	199
325	194
326	187
327	185
328	183
329	178
330	177
331	175
332	169
333	168
334	171
335	166
336	160
337	152
338	130
339	112
340	106
341	96
342	88
343	96
344	107
345	112
346	118
347	124
348	123
349	123
350	133
351	140
352	120
353	76
354	46
355	42
356	46
357	47
358	47
359	47
360	47
361	48
362	49
363	51
364	53
365	54
366	55
367	56
368	57
369	58
370	58
371	59
372	60
373	60
374	60
375	61
376	60
377	59
378	59
379	59
380	59
381	59
382	60
383	60
384	60
385	58
386	56
387	57
388	59
389	60
390	59
391	58
392	57
393	58
394	58
395	58
396	57
397	57
398	58
399	59
400	58
401	56
402	56
403	56
404	55
405	54
406	53
407	51
408	51
409	55
410	55
411	51
412	48
413	48
414	49
415	50
416	50
417	48
418	47
419	49
420	50
421	50
422	49
423	49
424	47
425	46
426	47
427	45
428	46
429	48
430	47
431	45
432	45
433	44
434	44
435	43
436	43
437	44
438	45
439	45
440	44
441	44
442	45
443	45
444	44
445	43
446	42
447	42
448	42
449	41
450	42
451	41
452	39
453	38
454	39
455	40
456	39
457	38
458	38
459	39
460	39
461	38
462	38
463	38
464	38
465	39
466	39
467	38
468	36
469	34
470	34
471	35
472	35
473	35
474	35
475	35
476	35
477	35
478	35
479	35
480	34
481	34
482	33
483	33
484	33
485	33
486	32
487	31
488	32
489	33
490	33
491	33
492	31
493	30
494	30
495	31
496	31
497	30
498	30
499	30
500	31
501	32
502	30
503	30
504	31
505	32
506	33
507	33
508	33
509	31
510	30
511	29
