0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	1
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	1
51	0
52	0
53	2
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	3
157	1
158	1
159	4
160	1
161	9
162	7
163	12
164	6
165	12
166	12
167	16
168	15
169	14
170	7
171	18
172	12
173	16
174	20
175	23
176	19
177	27
178	28
179	26
180	27
181	32
182	16
183	21
184	16
185	24
186	23
187	12
188	17
189	24
190	15
191	25
192	21
193	16
194	13
195	14
196	18
197	19
198	17
199	18
200	14
201	16
202	10
203	15
204	21
205	20
206	20
207	17
208	18
209	16
210	12
211	24
212	12
213	24
214	21
215	17
216	19
217	18
218	16
219	24
220	21
221	20
222	20
223	32
224	41
225	3853
226	432
227	652
228	312
229	201
230	191
231	143
232	93
233	74
234	40
235	40
236	36
237	29
238	20
239	22
240	22
241	12
242	14
243	17
244	15
245	9
246	15
247	16
248	7
249	57
250	7
251	33
252	11
253	59
254	4
255	11959
